행정구역별,유형별,항목,단위,2020 년,2021 년,2022 년,2023 년,2024 년
청주시 청원구,매입자거주지,면적[천㎡],천㎡,488,408,262,339,278
청주시 청원구,관할 시군구내,동(호)수[동(호)수],동(호)수,2723,2431,1472,2195,1987
청주시 청원구,관할 시군구내,면적[천㎡],천㎡,234,205,119,191,162
청주시 청원구,관할 시도내,동(호)수[동(호)수],동(호)수,1154,1269,733,1034,850
청주시 청원구,관할 시도내,면적[천㎡],천㎡,105,105,68,91,70
청주시 청원구,관할 시도외 서울,동(호)수[동(호)수],동(호)수,226,176,117,76,86
청주시 청원구,관할 시도외 서울,면적[천㎡],천㎡,25,16,13,10,9
청주시 청원구,관할 시도외 기타,동(호)수[동(호)수],동(호)수,1463,976,585,404,380
청주시 청원구,관할 시도외 기타,면적[천㎡],천㎡,124,82,62,46,37
청주시 청원구,거래주체,동(호)수[동(호)수],동(호)수,5566,4852,2907,3709,3303
청주시 청원구,거래주체,면적[천㎡],천㎡,488,408,262,339,278
청주시 청원구,개인->개인,동(호)수[동(호)수],동(호)수,4822,4173,2564,2950,3049
청주시 청원구,개인->개인,면적[천㎡],천㎡,431,354,230,259,256
청주시 청원구,개인->법인,동(호)수[동(호)수],동(호)수,283,170,72,33,56
청주시 청원구,개인->법인,면적[천㎡],천㎡,25,14,9,3,5
청주시 청원구,개인->기타,동(호)수[동(호)수],동(호)수,73,48,47,21,31
청주시 청원구,개인->기타,면적[천㎡],천㎡,8,6,5,3,4
청주시 청원구,법인->개인,동(호)수[동(호)수],동(호)수,225,157,194,693,124
청주시 청원구,법인->개인,면적[천㎡],천㎡,17,13,15,71,11
청주시 청원구,법인->법인,동(호)수[동(호)수],동(호)수,154,39,17,1,6
청주시 청원구,법인->법인,면적[천㎡],천㎡,6,3,1,0,0
청주시 청원구,법인->기타,동(호)수[동(호)수],동(호)수,1,4,7,3,0
청주시 청원구,법인->기타,면적[천㎡],천㎡,0,0,2,1,0
청주시 청원구,기타->개인,동(호)수[동(호)수],동(호)수,3,256,4,5,36
청주시 청원구,기타->개인,면적[천㎡],천㎡,0,18,0,0,2
청주시 청원구,기타->법인,동(호)수[동(호)수],동(호)수,0,0,1,1,0
청주시 청원구,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
청주시 청원구,기타->기타,동(호)수[동(호)수],동(호)수,5,5,1,2,1
청주시 청원구,기타->기타,면적[천㎡],천㎡,0,0,0,0,0
청주시 청원구,거래규모,동(호)수[동(호)수],동(호)수,5566,4852,2907,3709,3303
청주시 청원구,거래규모,면적[천㎡],천㎡,488,408,262,339,278
청주시 청원구,20㎡이하,동(호)수[동(호)수],동(호)수,44,33,28,30,41
청주시 청원구,20㎡이하,면적[천㎡],천㎡,1,1,0,0,1
청주시 청원구,21~40㎡,동(호)수[동(호)수],동(호)수,440,416,416,415,396
청주시 청원구,21~40㎡,면적[천㎡],천㎡,14,14,13,13,13
청주시 청원구,41~60㎡,동(호)수[동(호)수],동(호)수,1552,1775,962,899,1030
청주시 청원구,41~60㎡,면적[천㎡],천㎡,89,101,54,51,58
청주시 청원구,61~85㎡,동(호)수[동(호)수],동(호)수,2681,1924,1015,1203,1276
청주시 청원구,61~85㎡,면적[천㎡],천㎡,219,156,82,98,104
청주시 청원구,86~100㎡,동(호)수[동(호)수],동(호)수,74,82,76,324,74
청주시 청원구,86~100㎡,면적[천㎡],천㎡,7,8,7,32,7
청주시 청원구,101~135㎡,동(호)수[동(호)수],동(호)수,423,315,152,616,285
청주시 청원구,101~135㎡,면적[천㎡],천㎡,49,37,18,72,34
청주시 청원구,136~165㎡,동(호)수[동(호)수],동(호)수,92,91,54,53,46
청주시 청원구,136~165㎡,면적[천㎡],천㎡,14,14,8,8,7
청주시 청원구,166~198㎡,동(호)수[동(호)수],동(호)수,58,49,31,19,34
청주시 청원구,166~198㎡,면적[천㎡],천㎡,10,9,6,3,6
청주시 청원구,198㎡초과,동(호)수[동(호)수],동(호)수,202,167,173,150,121
청주시 청원구,198㎡초과,면적[천㎡],천㎡,84,69,74,61,49
청주시 청원구,거래원인,동(호)수[동(호)수],동(호)수,5566,4852,2907,3709,3303
청주시 청원구,거래원인,면적[천㎡],천㎡,488,408,262,339,278
청주시 청원구,매매,동(호)수[동(호)수],동(호)수,4523,4030,2520,2719,2910
청주시 청원구,매매,면적[천㎡],천㎡,402,345,231,240,242
청주시 청원구,판결,동(호)수[동(호)수],동(호)수,16,8,5,15,12
청주시 청원구,판결,면적[천㎡],천㎡,1,1,0,1,2
청주시 청원구,교환,동(호)수[동(호)수],동(호)수,2,2,2,7,2
청주시 청원구,교환,면적[천㎡],천㎡,0,0,0,1,0
청주시 청원구,증여,동(호)수[동(호)수],동(호)수,336,285,254,265,228
청주시 청원구,증여,면적[천㎡],천㎡,31,22,21,22,19
청주시 청원구,분양권,동(호)수[동(호)수],동(호)수,,,,,0
청주시 청원구,분양권,면적[천㎡],천㎡,,,,,0
청주시 청원구,분양권전매,동(호)수[동(호)수],동(호)수,570,241,98,120,65
청주시 청원구,분양권전매,면적[천㎡],천㎡,44,18,7,12,7
청주시 청원구,기타,동(호)수[동(호)수],동(호)수,,,,,0
청주시 청원구,기타,면적[천㎡],천㎡,,,,,0
청주시 청원구,기타소유권이전,동(호)수[동(호)수],동(호)수,119,286,28,583,86
청주시 청원구,기타소유권이전,면적[천㎡],천㎡,10,23,2,64,8
청주시 청원구,주택유형,동(호)수[동(호)수],동(호)수,5566,4852,2907,3709,3303
청주시 청원구,주택유형,면적[천㎡],천㎡,488,408,262,339,278
청주시 청원구,단독주택,동(호)수[동(호)수],동(호)수,511,544,416,312,330
청주시 청원구,단독주택,면적[천㎡],천㎡,67,70,50,45,41
청주시 청원구,다가구주택,동(호)수[동(호)수],동(호)수,149,115,138,92,92
청주시 청원구,다가구주택,면적[천㎡],천㎡,62,47,59,39,37
청주시 청원구,다세대주택,동(호)수[동(호)수],동(호)수,80,113,81,47,74
청주시 청원구,다세대주택,면적[천㎡],천㎡,5,7,5,3,4
청주시 청원구,연립주택,동(호)수[동(호)수],동(호)수,76,86,67,50,57
청주시 청원구,연립주택,면적[천㎡],천㎡,6,6,5,4,4
청주시 청원구,아파트,동(호)수[동(호)수],동(호)수,4750,3994,2205,3208,2750
청주시 청원구,아파트,면적[천㎡],천㎡,348,278,143,248,193
충주시,매입자거주지,동(호)수[동(호)수],동(호)수,7540,9985,7047,4868,5028
충주시,매입자거주지,면적[천㎡],천㎡,559,751,533,379,377
충주시,관할 시군구내,동(호)수[동(호)수],동(호)수,4696,6167,4314,3693,3681
충주시,관할 시군구내,면적[천㎡],천㎡,360,486,341,284,278
충주시,관할 시도내,동(호)수[동(호)수],동(호)수,364,509,257,203,231
충주시,관할 시도내,면적[천㎡],천㎡,27,40,20,15,16
충주시,관할 시도외 서울,동(호)수[동(호)수],동(호)수,537,944,797,217,253
충주시,관할 시도외 서울,면적[천㎡],천㎡,39,63,52,23,20
충주시,관할 시도외 기타,동(호)수[동(호)수],동(호)수,1943,2365,1679,755,863
충주시,관할 시도외 기타,면적[천㎡],천㎡,133,162,120,57,63
충주시,거래주체,동(호)수[동(호)수],동(호)수,7540,9985,7047,4868,5028
충주시,거래주체,면적[천㎡],천㎡,559,751,533,379,377
충주시,개인->개인,동(호)수[동(호)수],동(호)수,5787,6607,4194,3660,3984
충주시,개인->개인,면적[천㎡],천㎡,446,523,332,290,302
충주시,개인->법인,동(호)수[동(호)수],동(호)수,395,385,265,92,50
충주시,개인->법인,면적[천㎡],천㎡,23,23,15,6,4
충주시,개인->기타,동(호)수[동(호)수],동(호)수,37,24,32,32,34
충주시,개인->기타,면적[천㎡],천㎡,5,2,4,3,3
충주시,법인->개인,동(호)수[동(호)수],동(호)수,634,1692,2001,882,758
충주시,법인->개인,면적[천㎡],천㎡,43,124,150,59,54
충주시,법인->법인,동(호)수[동(호)수],동(호)수,98,362,402,37,53
충주시,법인->법인,면적[천㎡],천㎡,6,20,21,2,3
충주시,법인->기타,동(호)수[동(호)수],동(호)수,2,0,50,1,1
충주시,법인->기타,면적[천㎡],천㎡,0,0,3,0,0
충주시,기타->개인,동(호)수[동(호)수],동(호)수,587,909,91,146,143
충주시,기타->개인,면적[천㎡],천㎡,37,57,7,11,10
충주시,기타->법인,동(호)수[동(호)수],동(호)수,0,2,2,10,0
충주시,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
충주시,기타->기타,동(호)수[동(호)수],동(호)수,0,4,10,8,5
충주시,기타->기타,면적[천㎡],천㎡,0,0,1,8,0
충주시,거래규모,동(호)수[동(호)수],동(호)수,7540,9985,7047,4868,5028
충주시,거래규모,면적[천㎡],천㎡,559,751,533,379,377
충주시,20㎡이하,동(호)수[동(호)수],동(호)수,36,69,126,66,25
충주시,20㎡이하,면적[천㎡],천㎡,0,1,2,1,0
충주시,21~40㎡,동(호)수[동(호)수],동(호)수,992,866,613,532,504
충주시,21~40㎡,면적[천㎡],천㎡,35,30,21,18,17
충주시,41~60㎡,동(호)수[동(호)수],동(호)수,3058,4593,2565,1835,2008
충주시,41~60㎡,면적[천㎡],천㎡,169,257,140,102,112
충주시,61~85㎡,동(호)수[동(호)수],동(호)수,2447,3405,2748,1867,1936
충주시,61~85㎡,면적[천㎡],천㎡,196,274,221,150,156
충주시,86~100㎡,동(호)수[동(호)수],동(호)수,269,271,226,153,160
충주시,86~100㎡,면적[천㎡],천㎡,26,26,21,15,15
충주시,101~135㎡,동(호)수[동(호)수],동(호)수,368,304,481,169,193
충주시,101~135㎡,면적[천㎡],천㎡,43,36,53,20,23
충주시,136~165㎡,동(호)수[동(호)수],동(호)수,163,159,108,83,70
충주시,136~165㎡,면적[천㎡],천㎡,24,24,16,12,10
충주시,166~198㎡,동(호)수[동(호)수],동(호)수,65,89,57,37,40
충주시,166~198㎡,면적[천㎡],천㎡,12,16,10,7,7
충주시,198㎡초과,동(호)수[동(호)수],동(호)수,142,229,123,126,92
충주시,198㎡초과,면적[천㎡],천㎡,53,88,49,55,36
충주시,거래원인,동(호)수[동(호)수],동(호)수,7540,9985,7047,4868,5028
충주시,거래원인,면적[천㎡],천㎡,559,751,533,379,377
충주시,매매,동(호)수[동(호)수],동(호)수,6245,7264,4555,4304,3906
충주시,매매,면적[천㎡],천㎡,462,547,321,329,290
충주시,판결,동(호)수[동(호)수],동(호)수,22,54,26,30,15
충주시,판결,면적[천㎡],천㎡,2,4,3,10,1
충주시,교환,동(호)수[동(호)수],동(호)수,3,8,9,5,2
충주시,교환,면적[천㎡],천㎡,0,1,1,0,0
충주시,증여,동(호)수[동(호)수],동(호)수,543,617,526,268,381
충주시,증여,면적[천㎡],천㎡,48,51,50,21,29
충주시,분양권,동(호)수[동(호)수],동(호)수,,,,,0
충주시,분양권,면적[천㎡],천㎡,,,,,0
충주시,분양권전매,동(호)수[동(호)수],동(호)수,20,195,326,176,154
충주시,분양권전매,면적[천㎡],천㎡,1,15,28,14,12
충주시,기타,동(호)수[동(호)수],동(호)수,,,,,0
충주시,기타,면적[천㎡],천㎡,,,,,0
충주시,기타소유권이전,동(호)수[동(호)수],동(호)수,707,1847,1605,85,570
충주시,기타소유권이전,면적[천㎡],천㎡,45,133,130,5,43
충주시,주택유형,동(호)수[동(호)수],동(호)수,7540,9985,7047,4868,5028
충주시,주택유형,면적[천㎡],천㎡,559,751,533,379,377
충주시,단독주택,동(호)수[동(호)수],동(호)수,1168,1274,1030,759,715
충주시,단독주택,면적[천㎡],천㎡,129,150,111,83,72
충주시,다가구주택,동(호)수[동(호)수],동(호)수,58,103,58,57,56
충주시,다가구주택,면적[천㎡],천㎡,23,43,24,23,21
충주시,다세대주택,동(호)수[동(호)수],동(호)수,270,371,411,252,206
충주시,다세대주택,면적[천㎡],천㎡,18,22,21,14,13
충주시,연립주택,동(호)수[동(호)수],동(호)수,242,223,157,148,176
충주시,연립주택,면적[천㎡],천㎡,18,15,9,9,12
충주시,아파트,동(호)수[동(호)수],동(호)수,5802,8014,5391,3652,3875
충주시,아파트,면적[천㎡],천㎡,372,521,367,250,258
제천시,매입자거주지,동(호)수[동(호)수],동(호)수,3691,4040,4276,2562,3131
제천시,매입자거주지,면적[천㎡],천㎡,277,302,343,204,234
제천시,관할 시군구내,동(호)수[동(호)수],동(호)수,2525,2272,2973,1754,2232
제천시,관할 시군구내,면적[천㎡],천㎡,193,183,246,140,166
제천시,관할 시도내,동(호)수[동(호)수],동(호)수,224,316,241,119,172
제천시,관할 시도내,면적[천㎡],천㎡,15,19,17,10,12
제천시,관할 시도외 서울,동(호)수[동(호)수],동(호)수,192,256,189,122,104
제천시,관할 시도외 서울,면적[천㎡],천㎡,15,20,15,10,8
제천시,관할 시도외 기타,동(호)수[동(호)수],동(호)수,750,1196,873,567,623
제천시,관할 시도외 기타,면적[천㎡],천㎡,54,81,65,44,48
제천시,거래주체,동(호)수[동(호)수],동(호)수,3691,4040,4276,2562,3131
제천시,거래주체,면적[천㎡],천㎡,277,302,343,204,234
제천시,개인->개인,동(호)수[동(호)수],동(호)수,2968,3738,2664,2222,2466
제천시,개인->개인,면적[천㎡],천㎡,225,282,211,180,188
제천시,개인->법인,동(호)수[동(호)수],동(호)수,67,138,112,21,24
제천시,개인->법인,면적[천㎡],천㎡,5,8,6,1,2
제천시,개인->기타,동(호)수[동(호)수],동(호)수,29,13,11,7,10
제천시,개인->기타,면적[천㎡],천㎡,2,1,1,0,1
제천시,법인->개인,동(호)수[동(호)수],동(호)수,541,124,1453,294,617
제천시,법인->개인,면적[천㎡],천㎡,37,10,122,21,42
제천시,법인->법인,동(호)수[동(호)수],동(호)수,15,4,20,4,4
제천시,법인->법인,면적[천㎡],천㎡,1,0,1,0,0
제천시,법인->기타,동(호)수[동(호)수],동(호)수,1,1,4,2,2
제천시,법인->기타,면적[천㎡],천㎡,0,0,0,0,0
제천시,기타->개인,동(호)수[동(호)수],동(호)수,69,17,10,10,8
제천시,기타->개인,면적[천㎡],천㎡,6,1,1,1,0
제천시,기타->법인,동(호)수[동(호)수],동(호)수,1,5,2,0,0
제천시,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
제천시,기타->기타,동(호)수[동(호)수],동(호)수,0,0,0,2,0
제천시,기타->기타,면적[천㎡],천㎡,0,0,0,0,0
제천시,거래규모,동(호)수[동(호)수],동(호)수,3691,4040,4276,2562,3131
제천시,거래규모,면적[천㎡],천㎡,277,302,343,204,234
제천시,20㎡이하,동(호)수[동(호)수],동(호)수,28,37,23,19,54
제천시,20㎡이하,면적[천㎡],천㎡,0,0,0,0,1
제천시,21~40㎡,동(호)수[동(호)수],동(호)수,340,467,316,263,327
제천시,21~40㎡,면적[천㎡],천㎡,12,17,11,9,12
제천시,41~60㎡,동(호)수[동(호)수],동(호)수,1124,1607,1224,901,1038
제천시,41~60㎡,면적[천㎡],천㎡,61,83,64,48,55
제천시,61~85㎡,동(호)수[동(호)수],동(호)수,1667,1212,1990,934,1268
제천시,61~85㎡,면적[천㎡],천㎡,124,91,161,72,98
제천시,86~100㎡,동(호)수[동(호)수],동(호)수,147,210,154,117,119
제천시,86~100㎡,면적[천㎡],천㎡,14,20,14,11,11
제천시,101~135㎡,동(호)수[동(호)수],동(호)수,210,254,353,154,169
제천시,101~135㎡,면적[천㎡],천㎡,25,30,40,18,20
제천시,136~165㎡,동(호)수[동(호)수],동(호)수,62,107,91,74,68
제천시,136~165㎡,면적[천㎡],천㎡,9,16,13,11,10
제천시,166~198㎡,동(호)수[동(호)수],동(호)수,42,45,43,36,33
제천시,166~198㎡,면적[천㎡],천㎡,8,8,8,7,6
제천시,198㎡초과,동(호)수[동(호)수],동(호)수,71,101,82,64,55
제천시,198㎡초과,면적[천㎡],천㎡,25,37,31,27,22
제천시,거래원인,동(호)수[동(호)수],동(호)수,3691,4040,4276,2562,3131
제천시,거래원인,면적[천㎡],천㎡,277,302,343,204,234
제천시,매매,동(호)수[동(호)수],동(호)수,3139,3688,2495,2213,2453
제천시,매매,면적[천㎡],천㎡,238,272,196,174,182
제천시,판결,동(호)수[동(호)수],동(호)수,12,9,9,8,10
제천시,판결,면적[천㎡],천㎡,1,0,1,1,0
제천시,교환,동(호)수[동(호)수],동(호)수,4,1,3,1,2
제천시,교환,면적[천㎡],천㎡,0,0,0,0,0
제천시,증여,동(호)수[동(호)수],동(호)수,330,330,426,241,254
제천시,증여,면적[천㎡],천㎡,25,28,29,19,19
제천시,분양권,동(호)수[동(호)수],동(호)수,,,,,0
제천시,분양권,면적[천㎡],천㎡,,,,,0
제천시,분양권전매,동(호)수[동(호)수],동(호)수,0,0,35,24,87
제천시,분양권전매,면적[천㎡],천㎡,0,0,3,2,8
제천시,기타,동(호)수[동(호)수],동(호)수,,,,,0
제천시,기타,면적[천㎡],천㎡,,,,,0
제천시,기타소유권이전,동(호)수[동(호)수],동(호)수,206,12,1308,75,325
제천시,기타소유권이전,면적[천㎡],천㎡,14,1,114,7,25
제천시,주택유형,동(호)수[동(호)수],동(호)수,3691,4040,4276,2562,3131
제천시,주택유형,면적[천㎡],천㎡,277,302,343,204,234
제천시,단독주택,동(호)수[동(호)수],동(호)수,753,998,876,629,627
제천시,단독주택,면적[천㎡],천㎡,76,101,86,67,64
제천시,다가구주택,동(호)수[동(호)수],동(호)수,32,65,51,32,27
제천시,다가구주택,면적[천㎡],천㎡,11,20,20,14,11
제천시,다세대주택,동(호)수[동(호)수],동(호)수,73,89,47,47,98
제천시,다세대주택,면적[천㎡],천㎡,4,5,3,3,5
제천시,연립주택,동(호)수[동(호)수],동(호)수,100,131,101,119,109
제천시,연립주택,면적[천㎡],천㎡,6,9,6,7,7
제천시,아파트,동(호)수[동(호)수],동(호)수,2733,2757,3201,1735,2270
제천시,아파트,면적[천㎡],천㎡,180,166,228,112,148
보은군,매입자거주지,동(호)수[동(호)수],동(호)수,710,633,662,561,623
보은군,매입자거주지,면적[천㎡],천㎡,63,60,54,49,51
보은군,관할 시군구내,동(호)수[동(호)수],동(호)수,415,338,336,329,304
